,Date,Time,Location,Sub-location,Source,Notes,Longitude,Latitude,Postal,Area
30,2021-05-28,1955h - 2105h,The Seletar Mall (33 Sengkang West Avenue),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.876156956828,1.3913688093851,797653,Seletar
31,2021-05-27,0000h - 0730h,NTUC Foodfare (308 Anchorvale Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.886445107411,1.38925397515391,540308,Sengkang
32,2021-05-27,0000h - 2359h,Tuas Amenity Centre (71 Pioneer Road),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,"Added/ Updated on 2021-06-03, Date is till 31 May 2021",103.65220866042101,1.31720416812204,639591,Tuas
33,2021-05-27,0000h -2359h,Tuas Amenity Centre Carpark Booth (71 Pioneer Road),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,"Added/ Updated on 2021-06-02, Date is from 27 May to 31 May",103.65220866042101,1.31720416812204,639591,Tuas
34,2021-05-27,0600h - 1900h,Food Hub (455 Sengkang West Avenue),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.871190376558,1.3918368825407401,790455,Seletar
35,2021-05-27,0750h - 0820h ,Sheng Shiong Supermarket (417 Fernvale Link),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.879874611419,1.39158622983505,790417,Seletar
36,2021-05-27,0905h - 1030h,Bukit Merah Community Centre (4000 Jalan Bukit Merah),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.815828547684,1.2852542732270702,159465,Bukit Merah
37,2021-05-27,0915h - 1400h,LeVel 33 (8 Marina Boulevard),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.85418839398899,1.27998145046295,018981,Straits View
38,2021-05-27,1100h - 2230h,Chop Joo Hiong Eating House (237 Serangoon Avenue 3),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.87013457465,1.35381198342473,550237,Bishan
39,2021-05-27,1125h - 2035h,Tiong Bahru Plaza (298 Tiong Bahru Road),328 Katong Laksa,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.828004844701,1.2863085351796002,168730,Outram
40,2021-05-27,1240h - 1345h,NTUC FairPrice (50 Havelock Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.826802915076,1.2897647546758,160050,Bukit Merah
41,2021-05-27,1400h - 2200h,Atatzcut Singapore (348 Bedok Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.94826030430299,1.3314362311991101,469560,Bedok
42,2021-05-27,1605h - 1805h,Health Management Centre (809 French Road),,https://www.todayonline.com/singapore/resorts-world-sentosa-casino-supermarket-chua-chu-kang-among-places-visited-covid-19-cases,Added/ Updated on 2021-06-01,103.86205978417401,1.3083939667367,200809,Serangoon
43,2021-05-27,1630h - 1700h,Yuhua Village Market and Food Centre (254 Jurong East Street 24),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.737851045986,1.34351625707382,600254,Jurong East
44,2021-05-27,1700h - 1730h,Sheng Shiong Supermarket (200 Woodlands Industrial Park E7),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.797050379065,1.4508956555564299,757177,Sembawang
45,2021-05-27,1725h - 1825h,GP Motoring (282 Macpherson Road),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.87713041760901,1.33039834337195,348607,Kallang
46,2021-05-27,1755h - 2030h,Lucky Plaza (304 Orchard Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.834005158524,1.3044637897473998,NIL,Orchard
47,2021-05-27,2230h - 2300h,Atatzcutz Singapore (348 Bedok Road),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.94826030430299,1.3314362311991101,469560,Bedok
48,2021-05-26,0900h - 1700h,Sri Murugan Trading Pte Ltd (308 Anchorvale Road),,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.886445107411,1.38925397515391,540308,Sengkang
49,2021-05-26,0905h - 1200h,McDonald's (293 Yishun Street 22),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.83785842072201,1.4359159849165801,760293,Yishun
50,2021-05-26,1130h - 2100h,Tiong Bahru Plaza (298 Tiong Bahru Road),328 Katong Laksa,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.828004844701,1.2863085351796002,168730,Outram
51,2021-05-26,1320h - 1530h,NTUC FairPrice (301 Yishun Avenue 2),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.83505827360202,1.42951728655036,769093,Yishun
52,2021-05-26,1355h - 1700h,VivoCity (1 HarbourFront Walk),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.82238251183,1.26427727331345,NIL,Bukit Merah
53,2021-05-26,1400h - 1430h,New Trendy Salon LLP (84 Redhill Lane),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.818851050947,1.2870857503492201,NIL,Bukit Merah
54,2021-05-26,1430h - 1500h,One Commonwealth (1 Commonwealth Lane),Passion Bike,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.79692763492099,1.30430366397836,149544,Queenstown
55,2021-05-26,1630h - 1700h,Yuhua Village Market and Food Centre (254 Jurong East Street 24),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.737851045986,1.34351625707382,600254,Jurong East
56,2021-05-26,1710h - 1740h,Giant (256 Bangkit Road),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.77293748712799,1.3790477558314198,670256,Bukit Panjang
57,2021-05-26,1850h - 2025h,Decathlon - Singapore Lab (230 Stadium Boulevard),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.88236776924101,1.30426016123523,397799,Paya Lebar
58,2021-05-26,2115h - 2220h,People Park's Centre (101 Upper Cross Street),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.843963952339,1.28584018867746,NIL,Singapore River
59,2021-05-25,0600h - 1900h,Food Hub (455 Sengkang West Avenue),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.871190376558,1.3918368825407401,790455,Seletar
60,2021-05-25,0920h - 1000h,Sheng Shiong Supermarket (108 McNair Road),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.859382719506,1.3216190383168998,321108,Serangoon
61,2021-05-25,1230h - 1430h,Beauty World Centre (144 Upper Bukit Timah Road),Beauty World Thai Massage,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.776539385678,1.34241264188642,588177,Bukit Batok
62,2021-05-25,1500h - 1550h,Tradehub 21 (18 Boon Lay Way),Rodalink Jurong East Bike Megastore,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.752749137065,1.32855512493378,609966,Jurong East
63,2021-05-25,1535h -1630h,Sheng Shiong Supermarket (455 Sengkang West Avenue),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.871190376558,1.3918368825407401,790455,Seletar
64,2021-05-25,1800h - 1900h,"Al Barakah Health and Beauty Mart (302 Woodlands Street 
 31)",,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.871190376558,1.3918368825407401,790455,Seletar
65,2021-05-24,0600h - 1500h,The Woodgrove (30 Woodlands Avenue 1),McDonald's,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.781337285958,1.42933633490183,739065,Woodlands
66,2021-05-24,0600h - 1900h,Food Hub (455 Sengkang West Avenue),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.871190376558,1.3918368825407401,790455,Seletar
67,2021-05-24,1155h - 1625h,Ramada (16 Ah Hood Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.846340466467,1.32687187826846,NIL,Novena
68,2021-05-24,1230h - 1300h,D'FoodStop@ABC (2 Jalan Bukit Merah),,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.80686187975999,1.2866292132996,150002,Queenstown
69,2021-05-24,1235h - 1310h,NTUC FairPrice (30 Bendemeer Road),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.863880362385,1.31906233206995,330030,Serangoon
70,2021-05-24,1320h - 1530h,NTUC FairPrice (301 Yishun Avenue 2),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.83505827360202,1.42951728655036,769093,Yishun
71,2021-05-24,1745h - 1845h,Yew Tee Community Club (20 Choa Chu Kang Street 52),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.744971294739,1.39480564592114,689286,Sungei Kadut
72,2021-05-24,2025h - 2100h,Causeway Point (1 Woodlands Square),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.78600997367799,1.4360886772991202,738099,Woodlands
73,2021-05-23,0815h - 0920h,Sheng Shiong Supermarket (108 McNair Road),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.859382719506,1.3216190383168998,321108,Serangoon
74,2021-05-23,1100h - 1225h,Jurong Point (1 Jurong West Central 2),,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.706685012654,1.33945200436318,NIL,Boon Lay
75,2021-05-23,1100h - 2100h,Indobowl and Royz et Vous (37 & 39 Sultan Gate),,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.860620169296,1.30147123912026,198485,Rochor
76,2021-05-23,1320h - 1530h,NTUC FairPrice (301 Yishun Avenue 2),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.83505827360202,1.42951728655036,769093,Yishun
77,2021-05-23,1430h - 1535h,NTUC FairPrice (301 Yishun Avenue 2),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.83505827360202,1.42951728655036,769093,Yishun
78,2021-05-23,1755h - 1830h,Changi City Point (5 Changi Business Park Central 1),,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.96294604341298,1.33408363820793,NIL,Bedok
79,2021-05-23,1955h - 2030h,NEX (23 Serangoon Central),FairPrice Xtra,https://www.todayonline.com/singapore/westgate-lucky-plaza-and-mustafa-centre-among-places-visited-covid-19-cases-while,Added/ Updated on 2021-05-28,103.871861615443,1.35067552120318,556083,Toa Payoh
80,2021-05-22,0000h - 0400h,The Woodgrove (30 Woodlands Avenue 1),McDonald's,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.781337285958,1.42933633490183,739065,Woodlands
81,2021-05-22,0740h - 2000h,West Mall (1 Bukit Batok Central Link),Subway,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.74902197661801,1.35018916560505,658713,Bukit Batok
82,2021-05-22,0830h - 0930h,"Fu Nan Traditional Chinese Medicine Centre (152 Bukit 
 Batok Street 11)",,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.74902197661801,1.35018916560505,658713,Bukit Batok
83,2021-05-22,1220h - 1300h,Hup Choon Eating House (1 Binjai Park),,https://www.moh.gov.sg/docs/librariesprovider5/pressroom/press-releases/annexes-(9).pdf,Added/ Updated on 2021-05-26,103.786493273519,1.33583983703734,589818,Bukit Timah
84,2021-05-22,1230h - 1300h,NTUC FairPrice (1 Jalan Bukit Merah),,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.808286977232,1.28644157642074,150001,Queenstown
85,2021-05-22,1240h - 1310h,NTUC FairPrice (1 Jalan Bukit Merah),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.808286977232,1.28644157642074,150001,Queenstown
86,2021-05-22,1320h - 1530h,NTUC FairPrice (301 Yishun Avenue 2),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.83505827360202,1.42951728655036,769093,Yishun
87,2021-05-22,1435h - 1510h,Sunshine Plaza (475 Choa Chu Kang Avenue 3),Giant Supermarket,https://www.todayonline.com/singapore/resorts-world-sentosa-casino-supermarket-chua-chu-kang-among-places-visited-covid-19-cases,Added/ Updated on 2021-06-01,103.738931794069,1.3780561475208402,680475,Choa Chu Kang
88,2021-05-22,1500h - 2100h,Westgate (3 Gateway Drive),Pizza Hut,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.742722109979,1.3342947893069599,NIL,Jurong East
89,2021-05-22,1515h - 1620h,Joo Chiat Complex (1 Joo Chiat Road),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.898397565472,1.31593802099833,420001,Geylang
90,2021-05-22,1520h - 1625h,Mustafa Centre (145 Syed Alwi Road),,https://www.todayonline.com/singapore/westgate-lucky-plaza-and-mustafa-centre-among-places-visited-covid-19-cases-while,Added/ Updated on 2021-05-28,103.85500205252899,1.31053493112423,207704,Serangoon
91,2021-05-22,1530h - 1630h,Bukit Timah Plaza (1 Jalan Anak Bukit),FairPrice Finest,https://www.moh.gov.sg/docs/librariesprovider5/pressroom/press-releases/annexes-(9).pdf,Added/ Updated on 2021-05-26,103.778560467143,1.33865677622928,588996,Bukit Batok
92,2021-05-22,1605h - 1700h,KINEX (11 Tanjong Katong Road),Eccellente by HAO Mart,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.894755701595,1.31426620953983,NIL,Geylang
93,2021-05-22,1620h - 1655h,Le Quest Mall (4 Bukit Batok Street 41),FairPrice Finest,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.74112700576401,1.3559417117611101,657991,Tengah
94,2021-05-22,1705h - 1740h,Lucky Plaza (304 Orchard Road),,https://www.todayonline.com/singapore/westgate-lucky-plaza-and-mustafa-centre-among-places-visited-covid-19-cases-while,Added/ Updated on 2021-05-28,103.834005158524,1.3044637897473998,NIL,Orchard
